,BlobID,Compound.Name,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic,cluster_assigned,totorgnorm_cumsum,isnormnormptnorm_cumsum,quantcumsum,quant_pct,quant_pct_cumulative,rownum,cluster_factor_types,cluster_group,order,cluster_factor_types.f
285,928,20200803_1535_blob_928_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1895.833333,NA,Ethyl iso-allocholate,735,742,NA,C26H44O5,436,NA,NA,NA,NA,NA,1,NA,0.00152807,601.435868,0.278714288,2.10E-05,0.999032245,603,NA,NA,NA,NA
371,940,20200803_0949_blob_940_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2716.504854,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",706,722,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,NA,NA,398.4650523,0.268951404,2.03E-05,0.999052504,604,NA,NA,NA,NA
228,1082,20200803_0949_blob_1082_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2112.307692,NA,1-Heptatriacotanol,753,759,NA,C37H76O,536,NA,NA,NA,NA,NA,1,NA,NA,953.0051649,0.260526797,1.96E-05,0.999132419,608,NA,NA,NA,NA
247,1245,20200803_1535_blob_1245_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1760.759494,NA,"1-Hexadecanol, 2-methyl-",747,754,NA,C17H36O,256,NA,NA,NA,NA,NA,1,NA,0.000916691,453.366664,0.244890798,1.84E-05,0.999188585,611,NA,NA,NA,NA
363,896,20200803_0949_blob_896_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1825.352113,NA,Pentadecanenitrile,709,794,NA,C15H29N,223,NA,NA,NA,NA,NA,1,NA,NA,891.5973994,0.241459682,1.82E-05,0.999206773,612,NA,NA,NA,NA
481,1230,20200803_1535_blob_1230_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2160.305344,NA,<e4><U+0096>-N-Normethadol,680,687,NA,C20H27NO,297,NA,NA,NA,NA,NA,1,NA,0.000780385,327.9380173,0.239179048,1.80E-05,0.999242865,614,NA,NA,NA,NA
737,1434,20200803_1535_blob_1434_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2915.463918,NA,"Propanoic acid, 2-(3-acetoxy-4,4,14-trimethylandrost-8-en-17-yl)-",580,586,NA,C27H42O4,430,NA,NA,NA,NA,NA,1,NA,0.000228435,114.9115847,0.209845158,1.58E-05,0.9992928,617,NA,NA,NA,NA
356,654,20200803_0949_blob_654_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1976.056338,NA,"2H-Pyran, 2-(7-heptadecynyloxy)tetrahydro-",711,715,NA,C22H40O2,336,NA,NA,NA,NA,NA,1,NA,NA,840.8550511,0.206045279,1.55E-05,0.999324117,619,NA,NA,NA,NA
410,1407,20200803_0949_blob_1407_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2332.773109,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",697,750,NA,C16H12O2,236,NA,NA,NA,NA,NA,1,NA,NA,295.580029,0.203243415,1.53E-05,0.999339426,620,NA,NA,NA,NA
177,1107,20200803_1535_blob_1107_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2099.236641,NA,"Heptadecane, 2,3-dimethyl-",780,871,NA,C19H40,268,NA,NA,NA,NA,NA,1,NA,0.000834933,431.2227714,0.198353217,1.49E-05,0.999354367,621,NA,NA,NA,NA
476,1222,20200803_1535_blob_1222_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1902.777778,NA,"Cholestan-3-ol, 2-methylene-, (3??,5<e4><U+0096>)-",682,770,NA,C28H48O,400,NA,NA,NA,NA,NA,1,NA,0.001370607,572.6426068,0.188764384,1.42E-05,0.999397537,624,NA,NA,NA,NA
753,1301,20200803_1535_blob_1301_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1818.055556,NA,"Benz[e]azulene-3,8-dione, 5-[(acetyloxy)methyl]-3a,4,6a,7,9,10,10a,10b-octahydro-10a-hydroxy-3a-methoxy-2,10-dimethyl-, [3aR-(3a<e4><U+0096>,6a<e4><U+0096>,10??,10a??,10b??)]-",565,572,NA,C20H26O6,362,NA,NA,NA,NA,NA,1,NA,0.002051652,796.194509,0.185810904,1.40E-05,0.999425738,626,NA,NA,NA,NA
622,990,20200803_0949_blob_990_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2147.692308,NA,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",642,732,NA,C20H32O,288,NA,NA,NA,NA,NA,1,NA,NA,479.0679051,0.180597509,1.36E-05,0.999466949,629,NA,NA,NA,NA
610,1144,20200803_1535_blob_1144_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2361.666667,NA,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",645,679,NA,C17H22N2O3,302,NA,NA,NA,NA,NA,1,NA,0.001053174,443.2153495,0.17455873,1.31E-05,0.999506614,632,NA,NA,NA,NA
739,1243,20200803_0949_blob_1243_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1750.632911,NA,"<e4><U+0096>-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(methylboronate)",577,600,NA,C11H22B2O6Si,300,NA,NA,NA,NA,NA,1,NA,NA,165.8590877,0.173217636,1.30E-05,0.999519662,633,NA,NA,NA,NA
511,904,20200803_0949_blob_904_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2041.538462,NA,"Heptasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13-tetradecamethyl-",673,762,NA,C14H44O6Si7,504,NA,NA,NA,NA,NA,1,NA,NA,391.4900599,0.168319319,1.27E-05,0.999545072,635,NA,NA,NA,NA
721,1115,20200803_0949_blob_1115_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2292.436975,NA,"Phthalazine-1,4(2H,3H)-dione, 2-(2-bromophenyl)-",598,713,NA,C14H9BrN2O2,316,NA,NA,NA,NA,NA,1,NA,NA,579.0310893,0.156753054,1.18E-05,0.999556879,636,NA,NA,NA,NA
750,1071,20200803_0949_blob_1071_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2130.769231,NA,"(E)-1,2-Cyclopentanedicarboxylic acid, 3,3-dimethyl -4-trimethylsilylmethylene-, diethyl ester",568,604,NA,C17H30O4Si,326,NA,NA,NA,NA,NA,1,NA,NA,342.7974688,0.154357547,1.16E-05,0.999580171,638,NA,NA,NA,NA
588,1112,20200803_0949_blob_1112_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2467.272727,NA,"4-Methoxyphenoxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",653,669,NA,C17H22N2O3,302,NA,NA,NA,NA,NA,1,NA,NA,205.5565758,0.149224384,1.12E-05,0.999603012,640,NA,NA,NA,NA
391,888,20200803_0949_blob_888_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2693.203883,NA,"Pentadec-7-ene, 7-bromomethyl-",702,773,NA,C16H31Br,302,NA,NA,NA,NA,NA,1,NA,NA,285.7906215,0.147470819,1.11E-05,0.99961412,641,NA,NA,NA,NA
688,1375,20200803_1535_blob_1375_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1772.151899,NA,2-Myristynoyl pantetheine,614,626,NA,C25H44N2O5S,484,NA,NA,NA,NA,NA,1,NA,0.000384173,176.6101483,0.146780324,1.11E-05,0.999625176,642,NA,NA,NA,NA
650,1105,20200803_0949_blob_1105_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1791.139241,NA,"19-Norandrosterone, 2TMS derivative",632,657,NA,C24H44O2Si2,420,NA,NA,NA,NA,NA,1,NA,NA,341.6571941,0.142994961,1.08E-05,0.999635947,643,NA,NA,NA,NA
379,1000,20200803_0949_blob_1000_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2739.805825,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",704,732,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,NA,NA,206.6949073,0.141495262,1.07E-05,0.999646605,644,NA,NA,NA,NA
358,1128,20200803_0949_blob_1128_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2926.315789,NA,"4,8,13-Cyclotetradecatriene-1,3-diol, 1,5,9-trimethyl-12-(1-methylethyl)-",710,758,NA,C20H34O2,306,NA,NA,NA,NA,NA,1,NA,NA,99.59858359,0.135962641,1.02E-05,0.999656847,645,NA,NA,NA,NA
646,1089,20200803_0949_blob_1089_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1949.295775,NA,"Octasiloxane, 1,1,3,3,5,5,7,7,9,9,11,11,13,13,15,15-hexadecamethyl-",633,720,NA,C16H50O7Si8,578,NA,NA,NA,NA,NA,1,NA,NA,320.1163362,0.127763194,9.62E-06,0.999676698,647,NA,NA,NA,NA
317,1013,20200803_1535_blob_1013_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1975,NA,"Benzene, 1,1'-(1,2-dimethyl-1,2-ethenediyl)bis-, (Z)-",722,805,NA,C16H16,208,NA,NA,NA,NA,NA,1,NA,0.001067856,378.6412205,0.126744064,9.55E-06,0.999686245,648,NA,NA,NA,NA
615,1144,20200803_0949_blob_1144_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2319.327731,NA,"Butanoic acid, 1a,2,5,5a,6,9,10,10a-octahydro-5,5a-dihydroxy-4-(hydroxymethyl)-1,1,7,9-tetramethyl-11-oxo-1H-2,8a-methanocyclopenta[a]cyclopropa[e]cyclodecen-6-yl ester, [1aR-(1a<e4><U+0096>,2<e4><U+0096>,5??,5a??,6??,8a<e4><U+0096>,9<e4><U+0096>,10a<e4><U+0096>)]-",643,645,NA,C24H34O6,418,NA,NA,NA,NA,NA,1,NA,NA,229.1261841,0.125979478,9.49E-06,0.999695734,649,NA,NA,NA,NA
395,954,20200803_0949_blob_954_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1783.544304,NA,"7-Oxabicyclo[4.1.0]heptane, 2,2,6-trimethyl-1-(3-methyl-1,3-butadienyl)-5-methylene-",701,762,NA,C15H22O,218,NA,NA,NA,NA,NA,1,NA,NA,375.0897038,0.121749873,9.17E-06,0.999704905,650,NA,NA,NA,NA
763,1465,20200803_0949_blob_1465_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1621.518987,NA,1-Phenyl-1-(trimethylsilyloxy)ethylene,525,653,NA,C11H16OSi,192,NA,NA,NA,NA,NA,1,NA,NA,19.07890213,0.117551313,8.85E-06,0.999713759,651,NA,NA,NA,NA
455,1281,20200803_1535_blob_1281_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1920.833333,NA,"9,19-Cyclochloestene-3,7-diol, 4,14-dimethyl-, 3-acetate",686,690,NA,C31H52O3,472,NA,NA,NA,NA,NA,1,NA,0.000746199,391.9727774,0.105735754,7.96E-06,0.999721724,652,NA,NA,NA,NA
582,957,20200803_0949_blob_957_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1939.43662,NA,11<e4><U+0096>-Hydroxy-17<e4><U+0096>-methyl testosterone,654,657,NA,C20H30O3,318,NA,NA,NA,NA,NA,1,NA,NA,374.5081216,0.09501906,7.16E-06,0.999728881,653,NA,NA,NA,NA
741,863,20200803_0949_blob_863_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1894.366197,NA,"6,7-Dimethylthieno[2,3-b]quinolin-3-ylamine",575,652,NA,C13H12N2S,228,NA,NA,NA,NA,NA,1,NA,NA,192.2309541,0.093029738,7.01E-06,0.999735888,654,NA,NA,NA,NA
587,1472,20200803_1535_blob_1472_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2929.896907,NA,"Cholesta-4,6-dien-3-ol, (3??)-",653,736,NA,C27H44O,384,NA,NA,NA,NA,NA,1,NA,0.000134311,67.56365712,0.092389423,6.96E-06,0.999742847,655,NA,NA,NA,NA
747,1220,20200803_0949_blob_1220_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2619.417476,NA,"1-Oxaspiro[2.5]octane, 5,5-dimethyl-4-(3-methyl-1,3-butadienyl)-",572,654,NA,C14H22O,206,NA,NA,NA,NA,NA,1,NA,NA,97.71534032,0.091591263,6.90E-06,0.999749747,656,NA,NA,NA,NA
709,1134,20200803_0949_blob_1134_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2386.554622,NA,"[2-(5-Hydroxypent-2-ynyl)-3-oxocyclopentyl]thioacetic acid, S-t-butyl ester",605,671,NA,C16H24O3S,296,NA,NA,NA,NA,NA,1,NA,NA,218.1574439,0.091467734,6.89E-06,0.999756636,657,NA,NA,NA,NA
449,1237,20200803_0949_blob_1237_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2877.894737,NA,"1,1,6-trimethyl-3-methylene-2-(3,6,9,13-tetramethyl-6-ethenye-10,14-dimethylene-pentadec-4-enyl)cyclohexane",687,763,NA,C33H56,452,NA,NA,NA,NA,NA,1,NA,NA,66.34400224,0.09050758,6.82E-06,0.999763454,658,NA,NA,NA,NA
398,1107,20200803_0949_blob_1107_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2763.106796,NA,"E,E,Z-1,3,12-Nonadecatriene-5,14-diol",700,724,NA,C19H34O2,294,NA,NA,NA,NA,NA,1,NA,NA,76.54591626,0.090335498,6.80E-06,0.999770258,659,NA,NA,NA,NA
413,1550,20200803_1535_blob_1550_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2835.051546,NA,"17.alfa.,21??-28,30-Bisnorhopane",696,742,NA,C28H48,384,NA,NA,NA,NA,NA,1,NA,0.000111092,55.88390018,0.087797658,6.61E-06,0.999776871,660,NA,NA,NA,NA
619,1038,20200803_1535_blob_1038_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1898.611111,NA,"Silane, (9,10-dimethyl-2,4,6,8-tetrathiatricyclo[3.3.1.1(3,7)]dec-1-yl)trimethyl-",642,644,NA,C11H20S4Si,308,NA,NA,NA,NA,NA,1,NA,0.000924532,362.8919212,0.086350512,6.50E-06,0.999783376,661,NA,NA,NA,NA
172,1210,20200803_0949_blob_1210_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1777.21519,NA,"Ethanone, 1-(2,3-dihydro-1,1-dimethyl-1H-inden-4-yl)-",781,816,NA,C13H16O,188,NA,NA,NA,NA,NA,1,NA,NA,228.9439797,0.08503711,6.41E-06,0.999789781,662,NA,NA,NA,NA
640,1047,20200803_0949_blob_1047_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2456.363636,NA,"Benzoic acid, tetradecyl ester",634,763,2447,C21H34O2,318,NA,NA,NA,NA,NA,1,NA,NA,145.1457283,0.083801151,6.31E-06,0.999796093,663,NA,NA,NA,NA
218,735,20200803_0949_blob_735_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2518.181818,NA,"Carbonic acid, eicosyl vinyl ester",758,814,2497,C23H44O3,368,NA,NA,NA,NA,NA,1,NA,NA,167.463491,0.083367403,6.28E-06,0.999802373,664,NA,NA,NA,NA
387,920,20200803_1535_blob_920_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1884.722222,NA,"2-[4-methyl-6-(2,6,6-trimethylcyclohex-1-enyl)hexa-1,3,5-trienyl]cyclohex-1-en-1-carboxaldehyde",702,702,NA,C23H32O,324,NA,NA,NA,NA,NA,1,NA,0.000807185,344.2388607,0.08208905,6.18E-06,0.999808556,665,NA,NA,NA,NA
288,1567,20200803_0949_blob_1567_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1635.443038,NA,"1(2H)-Naphthalenone, 3,4-dihydro-3,3,6,8-tetramethyl-",735,784,NA,C14H18O,202,NA,NA,NA,NA,NA,1,NA,NA,25.9197996,0.080757626,6.08E-06,0.999814639,666,NA,NA,NA,NA
655,1474,20200803_0949_blob_1474_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2658.252427,NA,"cyclopent[hi]aceanthrylene-2,7-dione, 1,6-dihydro-",631,830,NA,C18H10O2,258,NA,NA,NA,NA,NA,1,NA,NA,65.19453819,0.078113987,5.88E-06,0.999826602,668,NA,NA,NA,NA
487,1362,20200803_1535_blob_1362_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2109.923664,NA,"Propanoic acid, 2-methyl-3-[4-t-butyl]phenyl-",679,699,NA,C14H20O2,220,NA,NA,NA,NA,NA,1,NA,0.001613978,402.6732219,0.07772902,5.85E-06,0.999832457,669,NA,NA,NA,NA
302,995,20200803_0949_blob_995_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1829.577465,NA,"7-(1,3-Dimethylbuta-1,3-dienyl)-1,6,6-trimethyl-3,8-dioxatricyclo[5.1.0.0(2,4)]octane",729,748,NA,C15H22O2,234,NA,NA,NA,NA,NA,1,NA,NA,317.7123766,0.075196598,5.66E-06,0.999838121,670,NA,NA,NA,NA
681,993,20200803_0949_blob_993_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1845.070423,NA,"9-Octadecenoic acid, (2-phenyl-1,3-dioxolan-4-yl)methyl ester, trans-",617,627,NA,C28H44O4,444,NA,NA,NA,NA,NA,1,NA,NA,297.0447754,0.072256873,5.44E-06,0.999843564,671,NA,NA,NA,NA
545,1169,20200803_1535_blob_1169_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1963.888889,NA,"2-Undecen-1-ol, (E)-, TMS derivative",664,775,NA,C14H30OSi,242,NA,NA,NA,NA,NA,1,NA,0.000584413,199.7798161,0.07170315,5.40E-06,0.999848965,672,NA,NA,NA,NA
754,1295,20200803_0949_blob_1295_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2474.545455,NA,"Cyclobuta[a]dibenzo[c,f]cycloheptadien-1-ol-7-one",561,569,NA,C17H14O2,250,NA,NA,NA,NA,NA,1,NA,NA,74.16895072,0.071608854,5.39E-06,0.999854359,673,NA,NA,NA,NA
414,942,20200803_0949_blob_942_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2712.621359,NA,10-Methyl-8-tetradecen-1-ol acetate,696,728,NA,C17H32O2,268,NA,NA,NA,NA,NA,1,NA,NA,99.449742,0.067007357,5.05E-06,0.999864703,675,NA,NA,NA,NA
723,1322,20200803_0949_blob_1322_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2529.090909,NA,Dicyclooctanopyridazine,596,635,NA,C16H24N2,244,NA,NA,NA,NA,NA,1,NA,NA,47.91958846,0.066991748,5.05E-06,0.999869749,676,NA,NA,NA,NA
512,1129,20200803_0949_blob_1129_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2774.757282,NA,"Spiro[4.5]decan-7-one, 1,8-dimethyl-8,9-epoxy-4-isopropyl-",673,727,NA,C15H24O2,236,NA,NA,NA,NA,NA,1,NA,NA,85.53825341,0.064161416,4.83E-06,0.999874582,677,NA,NA,NA,NA
720,1481,20200803_0949_blob_1481_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1702.531646,NA,Citronellol epoxide (R or S),599,665,NA,C10H20O2,172,NA,NA,NA,NA,NA,1,NA,NA,38.59052823,0.055104734,4.15E-06,0.999878732,678,NA,NA,NA,NA
700,1098,20200803_0949_blob_1098_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2496.363636,NA,"Octadecanal, 2-bromo-",609,610,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1,NA,NA,99.23721028,0.054480308,4.10E-06,0.999882836,679,NA,NA,NA,NA
444,1166,20200803_0949_blob_1166_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2792.23301,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",689,712,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,NA,NA,72.9828661,0.054459377,4.10E-06,0.999886938,680,NA,NA,NA,NA
290,1276,20200803_0949_blob_1276_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2953.684211,NA,"Eicosane, 7-hexyl-",734,780,NA,C26H54,366,NA,NA,NA,NA,NA,1,NA,NA,41.45804953,0.053061097,4.00E-06,0.999890935,681,NA,NA,NA,NA
614,695,20200803_0949_blob_695_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1963.380282,NA,"[1-(3,3-Dimethyloxiran-2-ylmethyl)-3,7-dimethylocta-2,6-dienyl]trimethylsilane",643,732,NA,C18H34OSi,294,NA,NA,NA,NA,NA,1,NA,NA,144.8404761,0.052905108,3.99E-06,0.99989492,682,NA,NA,NA,NA
517,928,20200803_0949_blob_928_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1952.112676,NA,"Linolool oxide, (Z)-, TMS derivative",670,819,NA,C13H26O2Si,242,NA,NA,NA,NA,NA,1,NA,NA,114.1578638,0.051761083,3.90E-06,0.999898819,683,NA,NA,NA,NA
256,1167,20200803_1535_blob_1167_oil,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2786.407767,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",744,792,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,NA,0.000140784,70.81990272,0.051653208,3.89E-06,0.99990271,684,NA,NA,NA,NA
522,1624,20200803_1535_blob_1624_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2884.536082,NA,"Tetracosa-2,6,14,18,22-pentaene-10,11-diol, 2,6,10,15,19,23-hexamethyl-",669,698,NA,C30H52O2,444,NA,NA,NA,NA,NA,1,NA,0.000119633,60.17991605,0.051079664,3.85E-06,0.999906557,685,NA,NA,NA,NA
402,1139,20200803_0949_blob_1139_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2140,NA,"2(3H)-Furanone, 5-dodecyldihydro-",699,830,2105,C16H30O2,254,NA,NA,NA,NA,NA,1,NA,NA,98.34300051,0.049193765,3.71E-06,0.999910263,686,NA,NA,NA,NA
482,1102,20200803_0949_blob_1102_oil,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2761.165049,NA,"2-Methyl-E,E-3,13-octadecadien-1-ol",680,709,NA,C19H36O,280,NA,NA,NA,NA,NA,1,NA,NA,66.59012521,0.047929433,3.61E-06,0.999913873,687,NA,NA,NA,NA
694,960,20200803_0949_blob_960_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2015.384615,NA,"Linolool oxide, (Z)-, TMS derivative",611,813,NA,C13H26O2Si,242,NA,NA,NA,NA,NA,1,NA,NA,248.9999662,0.045320564,3.41E-06,0.999917287,688,NA,NA,NA,NA
748,1025,20200803_0949_blob_1025_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1669.620253,NA,"10-Undecen-1-ol, TMS derivative",571,677,NA,C14H30OSi,242,NA,NA,NA,NA,NA,1,NA,NA,41.62572603,0.044361142,3.34E-06,0.999920628,689,NA,NA,NA,NA
759,1520,20200803_0949_blob_1520_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2307.563025,NA,"5,7,9(11)-Androstatriene, 3-hydroxy-17-oxo-",548,587,NA,C19H24O2,284,NA,NA,NA,NA,NA,1,NA,NA,79.31316924,0.043004537,3.24E-06,0.999923867,690,NA,NA,NA,NA
618,1024,20200803_1535_blob_1024_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2308.333333,NA,"Ibogamine-18-carboxylic acid, 3,4-didehydro-, methyl ester, (2<e4><U+0096>,5??,6<e4><U+0096>,18??)-",642,679,NA,C21H24N2O2,336,NA,NA,NA,NA,NA,1,NA,0.000218653,109.9911208,0.041255408,3.11E-06,0.999926975,691,NA,NA,NA,NA
336,1408,20200803_0949_blob_1408_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1953.521127,NA,"1-Hexadecanol, TMS derivative",716,788,1958,C19H42OSi,314,NA,NA,NA,NA,NA,1,NA,NA,238.749321,0.039535912,2.98E-06,0.999929953,692,NA,NA,NA,NA
564,914,20200803_0949_blob_914_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2130.769231,NA,"Pentacyclo[9.1.0.0(2,4).0(5,7).0(8,10)]dodecane, 3,3,6,6,9,9,12,12-octamethyl-, anti,syn,anti-",658,738,NA,C20H32,272,NA,NA,NA,NA,NA,1,NA,NA,54.18298759,0.039188156,2.95E-06,0.999932905,693,NA,NA,NA,NA
664,1004,20200803_0949_blob_1004_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2012.307692,NA,"Methyl glycocholate, 3TMS derivative",626,660,NA,C36H69NO6Si3,695,NA,NA,NA,NA,NA,1,NA,NA,107.9585784,0.038922618,2.93E-06,0.999935837,694,NA,NA,NA,NA
312,1018,20200803_1535_blob_1018_,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1875,NA,tert-Hexadecanethiol,725,746,NA,C16H34S,258,NA,TRUE,NA,NA,NA,1,NA,0.000375308,220.8773531,0.038689704,2.91E-06,0.999938751,695,NA,NA,NA,NA
668,1072,20200803_0949_blob_1072_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2018.461538,NA,"2-Cyclohexene-1-carboxylic acid, 1,3-dimethyl-2-(3-methyl-7-oxo-1,3-octadienyl)-4-oxo-, methyl ester, (+)-",624,647,NA,C19H26O4,318,NA,NA,NA,NA,NA,1,NA,NA,94.91980926,0.038529716,2.90E-06,0.999941653,696,NA,NA,NA,NA
762,1558,20200803_0949_blob_1558_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2554.545455,NA,9-Methylcorticosterone,526,553,NA,C22H32O4,360,NA,NA,NA,NA,NA,1,NA,NA,46.70080298,0.038022127,2.86E-06,0.999944517,697,NA,NA,NA,NA
731,1195,20200803_0949_blob_1195_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2013.846154,NA,"4a,10a-Methanophenanthren-9??-ol, 11-syn-bromo-1,2,3,4,4a,9,10,10a-octahydro-",591,621,NA,C15H17BrO,292,NA,NA,NA,NA,NA,1,NA,NA,118.0579312,0.036474858,2.75E-06,0.999947264,698,NA,NA,NA,NA
443,1005,20200803_0949_blob_1005_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2336.134454,NA,tert-Hexadecanethiol,689,709,NA,C16H34S,258,NA,TRUE,NA,NA,NA,1,NA,NA,95.51533209,0.036378775,2.74E-06,0.999950005,699,NA,NA,NA,NA
351,1142,20200803_0949_blob_1142_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,1914.084507,NA,"Limonen-6-ol, pivalate",713,738,NA,C15H24O2,236,NA,NA,NA,NA,NA,1,NA,NA,287.8656346,0.035949401,2.71E-06,0.999952712,700,NA,NA,NA,NA
742,1161,20200803_0949_blob_1161_,caice_ssa_final_0805_0949,999,999,NA,NA,NA,2346.218487,NA,"1-Naphthalenepentanoic acid, 1,4,4a,5,6,7,8,8a-octahydro-??,2,5,5,8a-pentamethyl-, methyl ester, [1S-[1<e4><U+0096>(R*),4a??,8a<e4><U+0096>]]-",575,608,NA,C21H36O2,320,NA,NA,NA,NA,NA,1,NA,NA,49.01416053,0.034939612,2.63E-06,0.999955344,701,NA,NA,NA,NA
