"","Compound.Name","F1","F2","F3","F4","F5","F6","F7","F8","best_corr","cluster","BlobID","Library.Name","Library.Match.Factor","Library.Reverse.Match.Factor","Compound.Name_ES","Library.Match.Factor_ES","Library.Reverse.Match.Factor_ES","LRI.I","Library.RI_ES","Compound.Name_NISTmain","Library.Match.Factor_NISTmain","Library.Reverse.Match.Factor_NISTmain","Library.RI_NISTmain","Library.Formula_NISTmain","Library.Molecular.Weight_NISTmain","Benzothiazole","Thiol","Library.Reverse.Match.Factor_chamber","Library.RI_chamber","Identifiable","tic"
"526","20200803_1535_blob_909_",-0.788767085807648,0.908528053760992,-0.269259090798858,0.654161614135686,0.284000388289122,0.819673794757996,-0.0358855868730055,0.278058463036392,"F2",NA,909,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2178.625954,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",667,768,NA,"C20H34",274,NA,NA,NA,NA,NA,1
"527","20200803_1535_blob_910_",-0.780563636390358,0.801708145762622,0.0418484183177895,0.500860855173976,0.64372406854335,0.356590411091355,0.0240636820344917,-0.186857577177328,"F2",NA,910,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1929.166667,NA,"Tertbutyloxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",674,690,NA,"C14H24N2O2",252,NA,NA,NA,NA,NA,1
"528","20200803_1535_blob_911_",-0.515383721487638,0.635205147380997,-0.547839801675457,0.505274735365039,-0.183268610045083,0.977547720670564,-0.301424133630359,0.537756862542136,"F6",NA,911,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2230,NA,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",711,809,NA,"C20H32O",288,NA,NA,NA,NA,NA,1
"529","20200803_1535_blob_912_",-0.733068446248865,0.78869644098167,0.0826097819656932,0.353334682129804,0.862161265570911,0.121267461140475,0.297106403616525,-0.221319275996009,"F5",NA,912,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1911.111111,NA,"Cyclohexane, 1,1-dimethyl-3-methylene-2-[3-(t-butyldimethylsilyloxy)-2-propenyl)-, (Z)-",689,706,NA,"C18H34OSi",294,NA,NA,NA,NA,NA,1
"530","20200803_1535_blob_913_oil",-0.726109995622147,0.791748201166577,-0.45386081031046,0.497205207345028,0.148461824112158,0.881669084896394,-0.264196713122566,0.342102270347764,"F6",NA,913,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2702.912621,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",782,821,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"531","20200803_1535_blob_914_",-0.662441316090518,0.773048254588921,-0.292721481262826,0.616978163151182,0.108665829815463,0.930731523619155,-0.219426461595792,0.33780768918712,"F6",NA,914,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1888.888889,NA,"1,1-Diphenyl-4-phenylthiobut-3-en-1-ol",680,707,NA,"C22H20OS",332,NA,NA,NA,NA,NA,1
"532","20200803_1535_blob_916_",-0.652757592852476,0.694000009823464,0.134117796826449,0.603038705819473,0.343994538768317,0.392160504333948,0.0134044256580092,0.0452565492449002,"F2",NA,916,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2253.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",702,794,NA,"C16H12O2",236,NA,NA,NA,NA,NA,1
"533","20200803_1535_blob_917_",-0.722636654128549,0.718440172306784,0.298761492901804,0.358473076389228,0.922840836683989,0.0376524009144639,0.232747071501561,-0.366586171000353,"F5",NA,917,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2228.333333,NA,"Dibenzo[b,d]thiophene, 1,3,6,7-tetramethyl-",707,796,NA,"C16H16S",240,NA,NA,NA,NA,NA,1
"534","20200803_1535_blob_919_",-0.603123441593985,0.673704426942953,-0.384282085649331,0.652518759856619,-0.0711401405887872,0.985057455806052,-0.320980552743352,0.347083945107863,"F6",NA,919,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2091.603053,NA,"1-Heptadecanol, TMS derivative",763,811,2054,"C20H44OSi",328,NA,NA,NA,NA,NA,1
"535","20200803_1535_blob_922_",-0.507587600579533,0.627837210369644,-0.208279931207219,0.375352939781936,0.152245533535868,0.475679840029152,0.0864364804366431,0.404153766231839,"F2",NA,922,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1905.555556,NA,"2-Isopropylidene-3-methyl-1-phenyl-hexa-3,5-dien-1-one",666,696,NA,"C16H18O",226,NA,NA,NA,NA,NA,1
"536","20200803_1535_blob_923_",-0.844336082974568,0.925184739983857,-0.212095552018427,0.608806469713357,0.398471730300087,0.759752164448024,-0.132942214869912,0.175181542092162,"F2",NA,923,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2143.51145,NA,"Benz[e]azulene-3,8-dione, 3a,4,6a 7,9,10,10a,10b-octahydro-3a,10a-dihydroxy-5-(hydroxymethyl)-7-(1-hydroxy-1-methylethyl)-2,10-dimethyl-, [3aR-(3a<e4><U+0096>,6a<e4><U+0096>,7<e4><U+0096>,10??,10a??,10b??)]-",701,724,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"537","20200803_1535_blob_924_oil",-0.671008005163319,0.811164771371448,-0.166010603424339,0.467770415930751,0.35205707145528,0.52309138601757,0.0835251931141083,0.339965023577554,"F2",NA,924,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2710.679612,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,818,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"538","20200803_1535_blob_925_",-0.3357969201698,0.252109205919434,0.53487362999862,0.584559154212085,0.205973148107008,0.20969090096857,-0.202672916997181,-0.354603002327615,"F4",NA,925,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2119.083969,NA,"{4-Methoxy-2-[(trimethylsilyl)oxy]phenyl}(phenyl)methanone",801,823,NA,"C17H20O3Si",300,NA,NA,NA,NA,TRUE,1
"539","20200803_1535_blob_926_",-0.814858328426924,0.880801269357125,0.120552480212246,0.378586930720242,0.838079760110722,0.25804343850331,0.161711679513329,-0.105905695287199,"F2",NA,926,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2018.320611,NA,"2,6-Dimethyldibenzothiophene",727,882,NA,"C14H12S",212,NA,NA,NA,NA,NA,1
"540","20200803_1535_blob_927_",-0.75270750475099,0.89384299411083,-0.0763706368490538,0.448903543004721,0.554402158166616,0.708831445989305,-0.00247220346219023,0.19399877672954,"F2",NA,927,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1718.987342,NA,"Cyclooctasiloxane, hexadecamethyl-",610,770,1704,"C16H48O8Si8",592,NA,NA,NA,NA,NA,1
"541","20200803_1535_blob_930_",-0.546104014826326,0.712645644048894,-0.336512052150486,0.464169484295087,0.0276645925844078,0.751627172388033,-0.0308906093772669,0.554499654422192,"F6",NA,930,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1801.388889,NA,"Phthalic acid, 5-methylhex-2-yl ethyl ester",697,869,NA,"C17H24O4",292,NA,NA,NA,NA,NA,1
"542","20200803_1535_blob_932_",-0.701542502943691,0.824573648977908,-0.430998049813378,0.603716248561973,0.100678472437344,0.933485631692224,-0.194927880572744,0.423221891655807,"F6",NA,932,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2508.108108,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",716,783,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"543","20200803_1535_blob_933_",-0.846811910025482,0.942542494674659,-0.167774084015306,0.643400693500942,0.466026623695423,0.684722283410967,-0.0147201185745874,0.137600375155135,"F2",NA,933,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2488.288288,NA,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",736,753,NA,"C38H74O2",562,NA,NA,NA,NA,NA,1
"544","20200803_1535_blob_934_",-0.908812241502897,0.971440689010357,-0.0658598761532511,0.520777995791013,0.677008766873577,0.515408366361512,0.0406960860301291,0.0260201994318703,"F2",NA,934,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2041.221374,NA,"2,6-Dimethyldibenzothiophene",808,903,NA,"C14H12S",212,NA,NA,NA,NA,TRUE,1
"545","20200803_1535_blob_935_",-0.821440840683856,0.871739910547545,-0.00330751817123324,0.390195644826743,0.717164089672023,0.353828714526305,0.0826890394882947,-0.0306918534108554,"F2",NA,935,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2409.009009,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",667,669,NA,"C27H36O10",520,NA,NA,NA,NA,NA,1
"546","20200803_1535_blob_936_",-0.72292770325862,0.804937827231163,0.173241651650837,0.218811185733473,0.760942225100032,0.285766008725532,0.0670811251312423,0.00610254753526701,"F2",2,936,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1475.706215,NA,"Ethanone, 1,1'-(1,4-phenylene)bis-",921,924,1461,"C10H10O2",162,NA,NA,NA,NA,TRUE,1
"547","20200803_1535_blob_937_",-0.908001422400125,0.964844886682306,-0.0532382316629503,0.627864119648565,0.585029483563973,0.63786108759696,-0.0664006684404815,0.0222363926067129,"F2",NA,937,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2260,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",699,782,NA,"C16H12O2",236,NA,NA,NA,NA,NA,1
"548","20200803_1535_blob_939_",-0.533014839466998,0.698726380150459,-0.314043169055963,0.465884766267209,0.0585611791521997,0.700612454092474,-0.0438957024359195,0.492069552003164,"F6",NA,939,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1941.666667,NA,"9,19-Cyclochloestene-3,7-diol, 4,14-dimethyl-, 3-acetate",661,676,NA,"C31H52O3",472,NA,NA,NA,NA,NA,1
"549","20200803_1535_blob_940_",-0.763862465580373,0.849972806390114,-0.11305922122321,0.715726503435154,0.410220422937586,0.764152920406821,-0.0694474968151153,0.0502800072022092,"F2",NA,940,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2128.244275,NA,"(22S)-6<e4><U+0096>,11??,21-Trihydroxy-16<e4><U+0096>,17<e4><U+0096>-propylmethylenedioxypregna-1,4-diene-3,20-dione",668,670,NA,"C25H34O7",446,NA,NA,NA,NA,NA,1
"550","20200803_1535_blob_941_",-0.768502363628204,0.894480417649295,-0.340232542527686,0.514297352289063,0.30428661631681,0.793951193184892,-0.127592511399821,0.33774950128767,"F2",NA,941,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2238.333333,NA,"17-Pentatriacontene",698,700,NA,"C35H70",490,NA,NA,NA,NA,NA,1
"551","20200803_1535_blob_942_",-0.670789558521001,0.622222697043829,-0.218408815334147,0.311199951587828,0.363016667669248,0.526624823070741,-0.270927242119993,-0.0961067463423421,"F2",NA,942,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2250,NA,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",682,691,NA,"C19H28N4O5",392,NA,NA,NA,NA,NA,1
"552","20200803_1535_blob_943_oil",-0.62392686871202,0.722956652317918,-0.409116747677133,0.689008569281412,-0.0079238829367112,0.952265875944492,-0.220928817144201,0.344378667693196,"F6",NA,943,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2145.038168,NA,"Ethanol, 2-(octadecyloxy)-",778,787,NA,"C20H42O2",314,NA,NA,NA,NA,NA,1
"553","20200803_1535_blob_945_",-0.723938526754277,0.800175830153388,-0.405127236288207,0.588287558048829,0.118836672513508,0.950132869201874,-0.282630536360284,0.350841979226369,"F6",NA,945,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1820.833333,NA,"Tetradecanoic acid, ethyl ester",748,818,1794,"C16H32O2",256,NA,NA,NA,NA,NA,1
"554","20200803_1535_blob_946_",-0.51221017197596,0.40666213779089,0.0337071904500016,0.0717570120700981,0.4124687887141,-0.0120265384996366,-0.14540389349988,-0.230978888007485,"F5",NA,946,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2050.381679,NA,"Palmitelaidic acid, TMS derivative",736,820,NA,"C19H38O2Si",326,NA,NA,NA,NA,NA,1
"555","20200803_1535_blob_947_",-0.70338946054174,0.841118686966588,-0.347700827018921,0.637516357028944,0.195641054125636,0.909449017805152,-0.110392663709264,0.333207554603033,"F6",NA,947,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2033.587786,NA,"Eicosane",839,883,2000,"C20H42",282,NA,NA,NA,NA,TRUE,1
"556","20200803_1535_blob_948_",-0.852687319532582,0.959531459573066,-0.312996988823623,0.58864380370275,0.371424200472866,0.810451374820366,-0.106792849925957,0.284924003723458,"F2",NA,948,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2517.117117,NA,"2,6,9,12,16-Pentamethylheptadeca-2,6,11,15-tetraene-9-carboxylic acid",659,723,NA,"C23H38O2",346,NA,NA,NA,NA,NA,1
"557","20200803_1535_blob_949_oil",-0.845425293250276,0.961286190702806,-0.177044390030772,0.482204077436079,0.543321664999694,0.664143190311749,-0.003072379023779,0.240296252249985,"F2",NA,949,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2724.271845,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",770,818,NA,"C30H52O2",444,NA,NA,NA,NA,NA,1
"558","20200803_1535_blob_951_",-0.465352983262673,0.451550839507663,-0.141189599315618,0.782517016466629,-0.17881546676676,0.810498221889666,-0.303910438027168,0.112470261195962,"F6",NA,951,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1972.222222,NA,"3-Octen-2-ol, (E)-, TMS derivative",644,754,NA,"C11H24OSi",200,NA,NA,NA,NA,NA,1
"559","20200803_1535_blob_957_",-0.681418755508504,0.803843380553006,-0.298754459527171,0.64125856165861,0.191254658152283,0.914585585796798,-0.157762084497478,0.273392630714168,"F6",NA,957,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2065.648855,NA,"1-Methoxy-3-(trimethylsilyloxymethyl)nonane",654,701,NA,"C14H32O2Si",260,NA,NA,NA,NA,NA,1
"560","20200803_1535_blob_958_",-0.587529239851741,0.532659697280083,0.400043451141546,0.335383241809099,0.820144652577714,-0.0463951386669326,0.164267902677655,-0.435975925640987,"F5",5,958,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1248.78643,NA,"Benzothiazole",920,921,1229,"C7H5NS",135,TRUE,NA,NA,NA,TRUE,1
"561","20200803_1535_blob_959_",-0.560022410931595,0.576638524792144,-0.351733753961126,0.38103069707916,-0.0233978120505763,0.651826180847678,-0.280835101706433,0.334167904599725,"F6",NA,959,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2571.171171,NA,"1-Hydroxy-2-(2,3,4,6-tetra-O-acetyl-beta-d-glucopyranosyl)-9H-xanthene-3,6,7-triyl triacetate",635,635,NA,"C33H34O18",718,NA,NA,NA,NA,NA,1
"562","20200803_1535_blob_961_",-0.387841112488549,0.324214671304962,0.351628919012266,0.277797920263305,0.333929752273156,0.280098613314697,-0.170853137563888,-0.121365862201331,"F3",NA,961,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1679.746835,NA,"2-Benzothiazolamine, N-ethyl-",702,751,NA,"C9H10N2S",178,TRUE,NA,NA,NA,NA,1
"563","20200803_1535_blob_962_",-0.705583078964618,0.843571950078942,-0.17148441313666,0.298097426906011,0.448431947635543,0.56347061444579,-0.0370165464626042,0.304732940243059,"F2",NA,962,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2484.684685,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",681,685,NA,"C27H36O10",520,NA,NA,NA,NA,NA,1
"564","20200803_1535_blob_964_",-0.798679681881402,0.899176424125724,-0.352080289624685,0.672048757576427,0.240398300506704,0.88091316897312,-0.155536990314398,0.269732183520365,"F2",NA,964,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2128.244275,NA,"Heptadecane, 9-octyl-",787,798,NA,"C25H52",352,NA,NA,NA,NA,NA,1
"565","20200803_1535_blob_965_",-0.808082679032501,0.919225055019978,-0.339608142316451,0.559659433931065,0.298262062091277,0.854351503965609,-0.137637225164224,0.350881081928071,"F2",NA,965,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1838.888889,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",727,762,NA,"C18H28",244,NA,NA,NA,NA,NA,1
"566","20200803_1535_blob_966_",-0.671032644183152,0.65495326824843,0.288315858524893,0.258706951090374,0.934226483947793,-0.0154980924213662,0.215181560134594,-0.40572243575251,"F5",NA,966,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1936.111111,NA,"3-Hydroxy-4-decenoic acid, 9-(tetrahydropyran-2-yl)oxy-, 2-(trimethylsilyl)ethyl ester",600,619,NA,"C20H38O5Si",386,NA,NA,NA,NA,NA,1
"567","20200803_1535_blob_967_",-0.826098446225343,0.85918827282353,-0.256001573715449,0.485904216431019,0.313290066310147,0.730644491608297,-0.250133421180385,0.209405734577234,"F2",NA,967,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1772.151899,NA,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9<e4><U+0096>,11<e4><U+0096>,13E,15S)-",669,685,NA,"C24H42O5Si",438,NA,NA,NA,NA,NA,1
"568","20200803_1535_blob_968_",-0.700258643489947,0.84344860569362,-0.377124043655307,0.556607336299387,0.164412672645285,0.928429158505847,-0.184222479876824,0.424157155282027,"F6",NA,968,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2174.045802,NA,"Z-5-Methyl-6-heneicosen-11-one",694,738,NA,"C22H42O",322,NA,NA,NA,NA,NA,1
"569","20200803_1535_blob_97_",-0.66830035845975,0.783868581609131,-0.462904963855896,0.57925120507759,0.0655905233068429,0.96147193550827,-0.193239127074623,0.421012053204195,"F6",NA,97,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1880.555556,NA,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",878,915,1851,"C18H26O",258,NA,NA,NA,NA,TRUE,1
"570","20200803_1535_blob_970_",-0.757346981367021,0.844163748474412,-0.362071423943954,0.4213710595938,0.265037012222905,0.799758369184774,-0.19294718646142,0.377870328431092,"F2",NA,970,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1791.139241,NA,"1-Dimethylthexylsilyloxytetradecane",727,799,NA,"C22H48OSi",356,NA,NA,NA,NA,NA,1
"571","20200803_1535_blob_971_",-0.673438128340542,0.607965766790087,0.482846380038121,0.594584497008105,0.763043756065571,0.105093227100081,0.0768327843246733,-0.552608164817929,"F5",NA,971,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1678.481013,NA,"5-Isopropenyl-2-methyl-7-oxabicyclo[4.1.0]heptan-2-ol",656,718,NA,"C10H16O2",168,NA,NA,NA,NA,NA,1
"572","20200803_1535_blob_972_",-0.601000094162579,0.710749156291602,-0.442147248864142,0.542009373079129,0.0369800671868327,0.929235727404664,-0.178242981607167,0.377357028062834,"F6",NA,972,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1843.055556,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",685,715,NA,"C18H28",244,NA,NA,NA,NA,NA,1
"573","20200803_1535_blob_975_",-0.588019887693922,0.649127773059421,-0.483387455671244,0.552881428789223,-0.0987729092182322,0.933239421422136,-0.313774940069913,0.367499686894253,"F6",NA,975,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2260,NA,"Phorbol",753,759,NA,"C20H28O6",364,NA,NA,NA,NA,NA,1
"574","20200803_1535_blob_976_",-0.811705073446935,0.907934766489728,-0.150949511996778,0.678091472886709,0.431984739213938,0.782377493845302,-0.103307954129392,0.0825881431263314,"F2",NA,976,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2116.030534,NA,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",691,698,NA,"C25H34O5",414,NA,NA,NA,NA,NA,1
"575","20200803_1535_blob_979_",0.935193730363844,-0.839913173882348,0.189046073903373,-0.596020321980304,-0.372531359135006,-0.68005026958664,0.333515160296156,0.028593631711167,"F1",1,979,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1577.40113,NA,"Thiophene, 2-butyl-5-(2-methylpropyl)-",719,742,NA,"C12H20S",196,NA,NA,NA,NA,NA,1
"576","20200803_1535_blob_980_",-0.655528517625118,0.776697782554685,-0.159762634770955,0.316796094762364,0.458163593281556,0.487209666664268,0.0394091461648325,0.256183235456145,"F2",NA,980,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2488.288288,NA,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",715,735,NA,"C38H74O2",562,NA,NA,NA,NA,NA,1
"577","20200803_1535_blob_981_",-0.789566973183895,0.837469645462433,-0.094113652514496,0.698330848892564,0.394616814303901,0.653167277577356,-0.0890649275521604,-0.00973591521397821,"F2",NA,981,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2210,NA,"Curan-17-oic acid, 2,16-didehydro-20-hydroxy-19-oxo-, methyl ester",684,703,NA,"C20H22N2O4",354,NA,NA,NA,NA,NA,1
"578","20200803_1535_blob_982_",-0.685816582785325,0.788674386890599,-0.277504678867597,0.591997372105152,0.263419046864361,0.865321843474999,-0.150304632036035,0.234587233881387,"F6",NA,982,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2220,NA,"6-[4-(Tetrahydro-pyran-2-yloxy)-but-1-ynyl]-1,4-dioxa-spiro[4.5]decan-6-ol",669,693,NA,"C17H26O5",310,NA,NA,NA,NA,NA,1
"579","20200803_1535_blob_983_",-0.192486095185109,0.112143280269346,0.747515012474776,0.381020364123291,0.34738360592744,-0.179547632406868,0.137466194940491,-0.40218426075606,"F3",NA,983,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2186.259542,NA,"1H-Pyrrole-3-propanoic acid, 5-carboxy-2-ethoxycarbonyl-4-ethoxycarbonylmethyl-, ethyl ester",631,634,NA,"C17H23NO8",369,NA,NA,NA,NA,NA,1
"580","20200803_1535_blob_984_",-0.65567506255485,0.754374152756221,-0.468617387119335,0.582434716557243,-0.0317681578862167,0.954781001939783,-0.249946275799792,0.464076065131394,"F6",NA,984,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2493.693694,NA,"Octadecanal, 2-bromo-",692,712,NA,"C18H35BrO",346,NA,NA,NA,NA,NA,1
"581","20200803_1535_blob_986_",-0.487940256783164,0.410333258828538,0.436188410023373,0.22170743651502,0.853232688583861,-0.259881465546807,0.314314203872583,-0.595622726296388,"F5",NA,986,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1938.888889,NA,"<e4><U+0096>-l-Galactopyranoside, methyl 6-deoxy-2-O-(trimethylsilyl)-, cyclic butylboronate",615,670,NA,"C14H29BO5Si",316,NA,NA,NA,NA,NA,1
"582","20200803_1535_blob_988_",-0.843201539880508,0.910610321526689,-0.0221133031676815,0.620826105638099,0.648212767514571,0.54341988309444,0.0980823573380921,-0.0561254812512035,"F2",NA,988,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2042.748092,NA,"1-Undecene-3,6-dione, 1-(2,6,6-trimethyl1-cyclohexen-1-yl)-",734,737,NA,"C20H32O2",304,NA,NA,NA,NA,NA,1
"583","20200803_1535_blob_990_",-0.885841955954245,0.973833554947562,-0.123351530851854,0.499316497042038,0.600514290705017,0.572842260445122,0.0176647138841254,0.134975661131635,"F2",NA,990,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2333.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",695,789,NA,"C16H12O2",236,NA,NA,NA,NA,NA,1
"584","20200803_1535_blob_992_",-0.434112448970472,0.389031846537052,0.239645759506647,-0.107204017543794,0.744540169973731,-0.179218301468422,0.0473763593591212,-0.367069862667997,"F5",5,992,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1678.481013,NA,"Dodecanoic acid, TMS derivative",791,805,1655,"C15H32O2Si",272,NA,NA,NA,NA,NA,1
"585","20200803_1535_blob_993_",-0.502783082219777,0.59114025327404,-0.502523492109897,0.564895253791959,-0.180560465349035,0.896641772186106,-0.279203526612205,0.4105840905231,"F6",NA,993,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,1820.833333,NA,"1-Pentadecanol, TMS derivative",733,773,1856,"C18H40OSi",300,NA,NA,NA,NA,NA,1
"586","20200803_1535_blob_994_",-0.813781638620569,0.903765784365703,-0.269129730806609,0.651653599818244,0.323527655531373,0.855825329095178,-0.155500452498654,0.21753611492462,"F2",NA,994,"caice_ssa_final_0803_1535",999,999,NA,NA,NA,2243.333333,NA,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",685,696,NA,"C19H28N4O5",392,NA,NA,NA,NA,NA,1
