,Compound.Name,F1,F2,F3,F4,F5,F6,F7,F8,,best_corr,cluster,BlobID,Library.Name,Library.Match.Factor,Library.Reverse.Match.Factor,Compound.Name_ES,Library.Match.Factor_ES,Library.Reverse.Match.Factor_ES,LRI.I,Library.RI_ES,Compound.Name_NISTmain,Library.Match.Factor_NISTmain,Library.Reverse.Match.Factor_NISTmain,Library.RI_NISTmain,Library.Formula_NISTmain,Library.Molecular.Weight_NISTmain,Benzothiazole,Thiol,Library.Reverse.Match.Factor_chamber,Library.RI_chamber,Identifiable,tic
512,20200803_1535_blob_9_,0.101535573,-0.030308885,0.265729632,0.339720154,-0.433781854,0.744979885,-0.338775617,-0.282126751,0.744979885,F6,6,9,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1900,NA,"1H-isoindole-1,3(2H)-dione, 2-(5-acetyl-8-methoxy-1-naphthalenyl)-",595,687,NA,C21H15NO4,345,NA,NA,NA,NA,NA,1
513,20200803_1535_blob_900_,-0.619594974,0.740371118,-0.043102455,0.605861194,0.307712528,0.05063419,0.603564915,0.190076575,0.740371118,F2,NA,900,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2479.279279,NA,"Octadecanal, 2-bromo-",704,718,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1
514,20200803_1535_blob_901_,-0.869681497,0.977757356,0.008728378,0.610798189,0.395848003,0.008846029,0.795597201,0.162601104,0.977757356,F2,NA,901,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2238.333333,NA,Phorbol,736,737,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
515,20200803_1535_blob_902_,-0.767960002,0.928007732,-0.154879282,0.36979073,0.622560185,-0.042779141,0.905073441,0.358482933,0.928007732,F2,NA,902,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1768.35443,NA,2-(1-Butyl-2-nitroallyl)cyclohexanone,760,762,NA,C13H21NO3,239,NA,NA,NA,NA,NA,1
516,20200803_1535_blob_903_,-0.818704753,0.933273255,-0.060738354,0.420886202,0.697149362,-0.137515033,0.91732284,0.219155731,0.933273255,F2,NA,903,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2220,NA,<e4><U+0096>-N-Normethadol,655,668,NA,C20H27NO,297,NA,NA,NA,NA,NA,1
517,20200803_1535_blob_904_,-0.708782919,0.837173606,-0.047026027,0.246009991,0.603394779,-0.148211125,0.887767867,0.335380172,0.887767867,F7,NA,904,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2035.114504,NA,"18,19-Secoyohimban-19-oic acid, 16,17,20,21-tetradehydro-16-(hydroxymethyl)-, methyl ester, (15??,16E)-",665,694,NA,C21H24N2O3,352,NA,NA,NA,NA,NA,1
518,20200803_1535_blob_905_,-0.603552314,0.732162521,-0.073625653,0.61491136,0.276290675,0.076665238,0.574773712,0.270712838,0.732162521,F2,NA,905,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2619.417476,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",758,813,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
519,20200803_1535_blob_906_,-0.839268289,0.921626063,0.008864984,0.468082724,0.482757165,-0.053433027,0.809751732,0.115075665,0.921626063,F2,NA,906,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2251.666667,NA,Phorbol,730,733,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
520,20200803_1535_blob_907_,-0.801071512,0.879466321,0.046072508,0.453248482,0.43678086,-0.04370643,0.758155776,0.090810429,0.879466321,F2,NA,907,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2148.091603,NA,"<e4><U+0096>-D-Galactopyranose, 6-O-(trimethylsilyl)-, cyclic 1,2:3,4-bis(butylboronate)",655,681,NA,C17H34B2O6Si,384,NA,NA,NA,NA,NA,1
521,20200803_1535_blob_908_,-0.890742056,0.935956089,0.233676961,0.759211921,0.327927241,0.018208523,0.674502112,-0.091270731,0.935956089,F2,NA,908,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2135.877863,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaen-2-one, anti-",683,748,NA,C16H14O,222,NA,NA,NA,NA,NA,1
522,20200803_1535_blob_909_,-0.765689092,0.915127068,-0.035767601,0.355663707,0.654959036,-0.035885587,0.903826764,0.278058463,0.915127068,F2,NA,909,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2178.625954,NA,"Bi-1-cyclohexen-1-yl, 3,3,3',3',5,5,5',5'-octamethyl-",667,768,NA,C20H34,274,NA,NA,NA,NA,NA,1
523,20200803_1535_blob_910_,-0.790840405,0.79334067,0.18957053,0.691767536,0.185227461,0.024063682,0.51935697,-0.186857577,0.79334067,F2,NA,910,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1929.166667,NA,"Tertbutyloxyformamide, N-methyl-N-[4-(1-pyrrolidinyl)-2-butynyl]-",674,690,NA,C14H24N2O2,252,NA,NA,NA,NA,NA,1
524,20200803_1535_blob_911_,-0.467901902,0.641893843,-0.344203694,-0.124813472,0.930662393,-0.301424134,0.938857749,0.537756863,0.938857749,F7,NA,911,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2230,NA,"5-(7a-Isopropenyl-4,5-dimethyl-octahydroinden-4-yl)-3-methyl-pent-2-enal",711,809,NA,C20H32O,288,NA,NA,NA,NA,NA,1
525,20200803_1535_blob_912_,-0.771968263,0.785056419,0.18744697,0.89243011,-0.08243508,0.297106404,0.321414982,-0.221319276,0.89243011,F4,NA,912,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1911.111111,NA,"Cyclohexane, 1,1-dimethyl-3-methylene-2-[3-(t-butyldimethylsilyloxy)-2-propenyl)-, (Z)-",689,706,NA,C18H34OSi,294,NA,NA,NA,NA,NA,1
526,20200803_1535_blob_913_oil,-0.692395274,0.790129323,-0.266125488,0.200733028,0.804351571,-0.264196713,0.908908862,0.34210227,0.908908862,F7,NA,913,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2702.912621,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",782,821,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
527,20200803_1535_blob_914_,-0.622412131,0.771815815,-0.064901213,0.169675406,0.855928215,-0.219426462,0.9243287,0.337807689,0.9243287,F7,NA,914,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1888.888889,NA,"1,1-Diphenyl-4-phenylthiobut-3-en-1-ol",680,707,NA,C22H20OS,332,NA,NA,NA,NA,NA,1
528,20200803_1535_blob_916_,-0.639656599,0.707445419,0.289457076,0.401007098,0.123787198,0.013404426,0.574072969,0.045256549,0.707445419,F2,NA,916,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2253.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",702,794,NA,C16H12O2,236,NA,NA,NA,NA,NA,1
529,20200803_1535_blob_917_,-0.759511123,0.708593863,0.381937514,0.945902606,-0.170201067,0.232747072,0.231677875,-0.366586171,0.945902606,F4,NA,917,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2228.333333,NA,"Dibenzo[b,d]thiophene, 1,3,6,7-tetramethyl-",707,796,NA,C16H16S,240,NA,NA,NA,NA,NA,1
530,20200803_1535_blob_919_,-0.552821069,0.673455833,-0.143381651,-0.010403245,0.93848269,-0.320980553,0.939780093,0.347083945,0.939780093,F7,NA,919,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2091.603053,NA,"1-Heptadecanol, TMS derivative",763,811,2054,C20H44OSi,328,NA,NA,NA,NA,NA,1
531,20200803_1535_blob_922_,-0.492249628,0.646980188,-0.111309295,0.208995523,0.239107338,0.08643648,0.608388218,0.404153766,0.646980188,F2,NA,922,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1905.555556,NA,"2-Isopropylidene-3-methyl-1-phenyl-hexa-3,5-dien-1-one",666,696,NA,C16H18O,226,NA,NA,NA,NA,NA,1
532,20200803_1535_blob_923_,-0.823104759,0.926950407,-0.023848827,0.457354404,0.58506484,-0.132942215,0.879610069,0.175181542,0.926950407,F2,NA,923,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2143.51145,NA,"Benz[e]azulene-3,8-dione, 3a,4,6a 7,9,10,10a,10b-octahydro-3a,10a-dihydroxy-5-(hydroxymethyl)-7-(1-hydroxy-1-methylethyl)-2,10-dimethyl-, [3aR-(3a<e4><U+0096>,6a<e4><U+0096>,7<e4><U+0096>,10??,10a??,10b??)]-",701,724,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
533,20200803_1535_blob_924_oil,-0.664727231,0.82796248,-0.045953036,0.40448216,0.248852064,0.083525193,0.71014252,0.339965024,0.82796248,F2,NA,924,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2710.679612,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",767,818,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
534,20200803_1535_blob_925_,-0.300366832,0.240019671,0.671728619,0.221005144,0.148471152,-0.202672917,0.257226156,-0.354603002,0.671728619,F3,NA,925,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2119.083969,NA,{4-Methoxy-2-[(trimethylsilyl)oxy]phenyl}(phenyl)methanone,801,823,NA,C17H20O3Si,300,NA,NA,NA,NA,TRUE,1
535,20200803_1535_blob_926_,-0.843220413,0.877553757,0.211182001,0.873285892,0.011872685,0.16171168,0.481710666,-0.105905695,0.877553757,F2,NA,926,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2018.320611,NA,"2,6-Dimethyldibenzothiophene",727,882,NA,C14H12S,212,NA,NA,NA,NA,NA,1
536,20200803_1535_blob_927_,-0.756176813,0.88107168,0.057677325,0.594776855,0.564437978,-0.002472203,0.782050227,0.193998777,0.88107168,F2,NA,927,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1718.987342,NA,"Cyclooctasiloxane, hexadecamethyl-",610,770,1704,C16H48O8Si8,592,NA,NA,NA,NA,NA,1
537,20200803_1535_blob_930_,-0.512532643,0.727139143,-0.184931877,0.082169315,0.599672337,-0.030890609,0.838188129,0.554499654,0.838188129,F7,NA,930,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1801.388889,NA,"Phthalic acid, 5-methylhex-2-yl ethyl ester",697,869,NA,C17H24O4,292,NA,NA,NA,NA,NA,1
538,20200803_1535_blob_932_,-0.662705341,0.828460039,-0.219934197,0.162216142,0.806170912,-0.194927881,0.970899324,0.423221892,0.970899324,F7,NA,932,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2508.108108,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",716,783,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
539,20200803_1535_blob_933_,-0.840753027,0.946883708,0.046759911,0.533177343,0.48303442,-0.014720119,0.814943693,0.137600375,0.946883708,F2,NA,933,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2488.288288,NA,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",736,753,NA,C38H74O2,562,NA,NA,NA,NA,NA,1
540,20200803_1535_blob_934_,-0.917482353,0.971925791,0.091198077,0.731812274,0.28969097,0.040696086,0.696951019,0.026020199,0.971925791,F2,NA,934,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2041.221374,NA,"2,6-Dimethyldibenzothiophene",808,903,NA,C14H12S,212,NA,NA,NA,NA,TRUE,1
541,20200803_1535_blob_935_,-0.833919365,0.870442729,0.077334752,0.754776295,0.123101488,0.082689039,0.559693548,-0.030691853,0.870442729,F2,NA,935,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2409.009009,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",667,669,NA,C27H36O10,520,NA,NA,NA,NA,NA,1
542,20200803_1535_blob_936_,-0.74778197,0.797263673,0.186213312,0.781163508,0.0526709,0.067081125,0.489268961,0.006102548,0.797263673,F2,2,936,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1475.706215,NA,"Ethanone, 1,1'-(1,4-phenylene)bis-",921,924,1461,C10H10O2,162,NA,NA,NA,NA,TRUE,1
543,20200803_1535_blob_937_,-0.901740957,0.963100773,0.14540215,0.643072259,0.439959906,-0.066400668,0.784039,0.022236393,0.963100773,F2,NA,937,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2260,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",699,782,NA,C16H12O2,236,NA,NA,NA,NA,NA,1
544,20200803_1535_blob_939_,-0.501018504,0.713536974,-0.185358306,0.11475917,0.505725009,-0.043895702,0.796537861,0.492069552,0.796537861,F7,NA,939,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1941.666667,NA,"9,19-Cyclochloestene-3,7-diol, 4,14-dimethyl-, 3-acetate",661,676,NA,C31H52O3,472,NA,NA,NA,NA,NA,1
545,20200803_1535_blob_940_,-0.746915579,0.841882565,0.136650181,0.471241026,0.636215128,-0.069447497,0.79993795,0.050280007,0.841882565,F2,NA,940,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2128.244275,NA,"(22S)-6<e4><U+0096>,11??,21-Trihydroxy-16<e4><U+0096>,17<e4><U+0096>-propylmethylenedioxypregna-1,4-diene-3,20-dione",668,670,NA,C25H34O7,446,NA,NA,NA,NA,NA,1
546,20200803_1535_blob_941_,-0.749067531,0.899467642,-0.181746607,0.359234735,0.622443144,-0.127592511,0.904387855,0.337749501,0.904387855,F7,NA,941,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2238.333333,NA,17-Pentatriacontene,698,700,NA,C35H70,490,NA,NA,NA,NA,NA,1
547,20200803_1535_blob_942_,-0.663972564,0.60780532,-0.0790869,0.398699122,0.548381744,-0.270927242,0.542549397,-0.096106746,0.60780532,F2,NA,942,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2250,NA,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",682,691,NA,C19H28N4O5,392,NA,NA,NA,NA,NA,1
548,20200803_1535_blob_943_oil,-0.580434056,0.724942588,-0.144697271,0.060434098,0.879420233,-0.220928817,0.922268871,0.344378668,0.922268871,F7,NA,943,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2145.038168,NA,"Ethanol, 2-(octadecyloxy)-",778,787,NA,C20H42O2,314,NA,NA,NA,NA,NA,1
549,20200803_1535_blob_945_,-0.693426152,0.797262605,-0.195369537,0.179092913,0.857781929,-0.282630536,0.955070538,0.350841979,0.955070538,F7,NA,945,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1820.833333,NA,"Tetradecanoic acid, ethyl ester",748,818,1794,C16H32O2,256,NA,NA,NA,NA,NA,1
550,20200803_1535_blob_946_,-0.526810664,0.413040798,0.045765172,0.424439385,-0.100624832,-0.145403893,0.168853598,-0.230978888,0.424439385,F4,NA,946,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2050.381679,NA,"Palmitelaidic acid, TMS derivative",736,820,NA,C19H38O2Si,326,NA,NA,NA,NA,NA,1
551,20200803_1535_blob_947_,-0.673379164,0.840323176,-0.122248567,0.257955068,0.790466588,-0.110392664,0.932267145,0.333207555,0.932267145,F7,NA,947,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2033.587786,NA,Eicosane,839,883,2000,C20H42,282,NA,NA,NA,NA,TRUE,1
552,20200803_1535_blob_948_,-0.83567393,0.962603488,-0.118989559,0.434337033,0.628740318,-0.10679285,0.923765277,0.284924004,0.962603488,F2,NA,948,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2517.117117,NA,"2,6,9,12,16-Pentamethylheptadeca-2,6,11,15-tetraene-9-carboxylic acid",659,723,NA,C23H38O2,346,NA,NA,NA,NA,NA,1
553,20200803_1535_blob_949_oil,-0.837813305,0.96247238,-0.056930855,0.591731755,0.44365029,-0.003072379,0.819836889,0.240296252,0.96247238,F2,NA,949,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2724.271845,NA,"Tricyclo[20.8.0.0(7,16)]triacontane, 1(22),7(16)-diepoxy-",770,818,NA,C30H52O2,444,NA,NA,NA,NA,NA,1
554,20200803_1535_blob_951_,-0.405225889,0.448507726,0.103762202,-0.125454116,0.773556311,-0.303910438,0.764596229,0.112470261,0.773556311,F5,NA,951,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1972.222222,NA,"3-Octen-2-ol, (E)-, TMS derivative",644,754,NA,C11H24OSi,200,NA,NA,NA,NA,NA,1
555,20200803_1535_blob_957_,-0.649322937,0.797795708,-0.074339013,0.245375099,0.825001889,-0.157762084,0.920535047,0.273392631,0.920535047,F7,NA,957,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2065.648855,NA,1-Methoxy-3-(trimethylsilyloxymethyl)nonane,654,701,NA,C14H32O2Si,260,NA,NA,NA,NA,NA,1
556,20200803_1535_blob_958_,-0.618583568,0.518637285,0.468603211,0.838879159,-0.221282466,0.164267903,0.103405236,-0.435975926,0.838879159,F4,4,958,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1248.78643,NA,Benzothiazole,920,921,1229,C7H5NS,135,TRUE,NA,NA,NA,TRUE,1
557,20200803_1535_blob_959_,-0.523889329,0.591151367,-0.218179789,0.01810943,0.562554631,-0.280835102,0.724751904,0.334167905,0.724751904,F7,NA,959,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2571.171171,NA,"1-Hydroxy-2-(2,3,4,6-tetra-O-acetyl-beta-d-glucopyranosyl)-9H-xanthene-3,6,7-triyl triacetate",635,635,NA,C33H34O18,718,NA,NA,NA,NA,NA,1
558,20200803_1535_blob_961_,-0.386192133,0.296744727,0.319546072,0.323512094,0.156450814,-0.170853138,0.375920631,-0.121365862,0.375920631,F7,NA,961,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1679.746835,NA,"2-Benzothiazolamine, N-ethyl-",702,751,NA,C9H10N2S,178,TRUE,NA,NA,NA,NA,1
559,20200803_1535_blob_962_,-0.708106386,0.845317847,-0.089303644,0.494392717,0.378960772,-0.037016546,0.713842218,0.30473294,0.845317847,F2,NA,962,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2484.684685,NA,"4-O-Methyl-12b,13,20-triacetoxy-2,9-dihydroxy-3a-carboxy-2,3-seco-tigla-1(10),6-diene-3,9-lactone",681,685,NA,C27H36O10,520,NA,NA,NA,NA,NA,1
560,20200803_1535_blob_964_,-0.772092669,0.902577317,-0.115087163,0.309759092,0.738832114,-0.15553699,0.944627708,0.269732184,0.944627708,F7,NA,964,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2128.244275,NA,"Heptadecane, 9-octyl-",787,798,NA,C25H52,352,NA,NA,NA,NA,NA,1
561,20200803_1535_blob_965_,-0.782632104,0.922563564,-0.160142404,0.358742784,0.695129888,-0.137637225,0.936164507,0.350881082,0.936164507,F7,NA,965,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1838.888889,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",727,762,NA,C18H28,244,NA,NA,NA,NA,NA,1
562,20200803_1535_blob_966_,-0.716972161,0.641730392,0.336034871,0.944865105,-0.195537641,0.21518156,0.165565894,-0.405722436,0.944865105,F4,NA,966,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1936.111111,NA,"3-Hydroxy-4-decenoic acid, 9-(tetrahydropyran-2-yl)oxy-, 2-(trimethylsilyl)ethyl ester",600,619,NA,C20H38O5Si,386,NA,NA,NA,NA,NA,1
563,20200803_1535_blob_967_,-0.807474409,0.864265044,-0.108397703,0.371970177,0.563783583,-0.250133421,0.847082168,0.209405735,0.864265044,F2,NA,967,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1772.151899,NA,"Prosta-5,13-dien-1-oic acid, 9,11-epidioxy-15-[[(4-methylphenyl)sulfonyl]oxy]-, methyl ester, (5Z,9<e4><U+0096>,11<e4><U+0096>,13E,15S)-",669,685,NA,C24H42O5Si,438,NA,NA,NA,NA,NA,1
564,20200803_1535_blob_968_,-0.67113842,0.843431727,-0.179380436,0.226083829,0.814496835,-0.18422248,0.95468891,0.424157155,0.95468891,F7,NA,968,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2174.045802,NA,Z-5-Methyl-6-heneicosen-11-one,694,738,NA,C22H42O,322,NA,NA,NA,NA,NA,1
565,20200803_1535_blob_97_,-0.63187259,0.785477687,-0.247741079,0.128703926,0.877596886,-0.193239127,0.949971602,0.421012053,0.949971602,F7,NA,97,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1880.555556,NA,"Cyclopenta[g]-2-benzopyran, 1,3,4,6,7,8-hexahydro-4,6,6,7,8,8-hexamethyl-",878,915,1851,C18H26O,258,NA,NA,NA,NA,TRUE,1
566,20200803_1535_blob_970_,-0.731822063,0.849230562,-0.233877348,0.313917724,0.66945582,-0.192947186,0.878739267,0.377870328,0.878739267,F7,NA,970,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1791.139241,NA,1-Dimethylthexylsilyloxytetradecane,727,799,NA,C22H48OSi,356,NA,NA,NA,NA,NA,1
567,20200803_1535_blob_971_,-0.689814604,0.592701286,0.635122573,0.790728038,-0.073824382,0.076832784,0.252637294,-0.552608165,0.790728038,F4,NA,971,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1678.481013,NA,5-Isopropenyl-2-methyl-7-oxabicyclo[4.1.0]heptan-2-ol,656,718,NA,C10H16O2,168,NA,NA,NA,NA,NA,1
568,20200803_1535_blob_972_,-0.569867829,0.708722706,-0.216315712,0.097989815,0.890564112,-0.178242982,0.882059881,0.377357028,0.890564112,F5,NA,972,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1843.055556,NA,"Naphthalene, 6,7-diethyl-1,2,3,4-tetrahydro-1,1,4,4-tetramethyl-",685,715,NA,C18H28,244,NA,NA,NA,NA,NA,1
569,20200803_1535_blob_975_,-0.541392585,0.653504257,-0.259165191,-0.036537364,0.901637876,-0.31377494,0.89072242,0.367499687,0.901637876,F5,NA,975,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2260,NA,Phorbol,753,759,NA,C20H28O6,364,NA,NA,NA,NA,NA,1
570,20200803_1535_blob_976_,-0.797207018,0.901494813,0.083405587,0.493866118,0.644288908,-0.103307954,0.847732515,0.082588143,0.901494813,F2,NA,976,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2116.030534,NA,"Acetic acid, 17-(1-acetoxy-ethyl)-10,13-dimethyl-3-oxo-2,3,8,9,10,11,12,13,14,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-11-yl (ester)",691,698,NA,C25H34O5,414,NA,NA,NA,NA,NA,1
571,20200803_1535_blob_979_,0.922967686,-0.837582378,0.012443333,-0.433388948,-0.513809792,0.33351516,-0.805714141,0.028593632,0.922967686,F1,1,979,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1577.40113,NA,"Thiophene, 2-butyl-5-(2-methylpropyl)-",719,742,NA,C12H20S,196,NA,NA,NA,NA,NA,1
572,20200803_1535_blob_980_,-0.651194973,0.779547148,-0.11689981,0.487377078,0.263114609,0.039409146,0.660271885,0.256183235,0.779547148,F2,NA,980,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2488.288288,NA,"9-Octadecene, 1,1'-[1,2-ethanediylbis(oxy)]bis-, (Z,Z)-",715,735,NA,C38H74O2,562,NA,NA,NA,NA,NA,1
573,20200803_1535_blob_981_,-0.773573899,0.840954325,0.163535108,0.458312552,0.496806104,-0.089064928,0.748728015,-0.009735915,0.840954325,F2,NA,981,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2210,NA,"Curan-17-oic acid, 2,16-didehydro-20-hydroxy-19-oxo-, methyl ester",684,703,NA,C20H22N2O4,354,NA,NA,NA,NA,NA,1
574,20200803_1535_blob_982_,-0.665813071,0.779173128,-0.052344401,0.316368369,0.794049682,-0.150304632,0.849277101,0.234587234,0.849277101,F7,NA,982,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2220,NA,"6-[4-(Tetrahydro-pyran-2-yloxy)-but-1-ynyl]-1,4-dioxa-spiro[4.5]decan-6-ol",669,693,NA,C17H26O5,310,NA,NA,NA,NA,NA,1
575,20200803_1535_blob_983_,-0.182257468,0.105907707,0.771269311,0.347344677,-0.324483227,0.137466195,-0.049497135,-0.402184261,0.771269311,F3,NA,983,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2186.259542,NA,"1H-Pyrrole-3-propanoic acid, 5-carboxy-2-ethoxycarbonyl-4-ethoxycarbonylmethyl-, ethyl ester",631,634,NA,C17H23NO8,369,NA,NA,NA,NA,NA,1
576,20200803_1535_blob_984_,-0.610163591,0.762106398,-0.247458458,0.036880442,0.863892629,-0.249946276,0.956288134,0.464076065,0.956288134,F7,NA,984,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2493.693694,NA,"Octadecanal, 2-bromo-",692,712,NA,C18H35BrO,346,NA,NA,NA,NA,NA,1
577,20200803_1535_blob_986_,-0.541047475,0.393356751,0.475933198,0.851657656,-0.397367178,0.314314204,-0.080011888,-0.595622726,0.851657656,F4,NA,986,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1938.888889,NA,"<e4><U+0096>-l-Galactopyranoside, methyl 6-deoxy-2-O-(trimethylsilyl)-, cyclic butylboronate",615,670,NA,C14H29BO5Si,316,NA,NA,NA,NA,NA,1
578,20200803_1535_blob_988_,-0.850079031,0.905429155,0.186050221,0.706558055,0.368475004,0.098082357,0.658437913,-0.056125481,0.905429155,F2,NA,988,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2042.748092,NA,"1-Undecene-3,6-dione, 1-(2,6,6-trimethyl1-cyclohexen-1-yl)-",734,737,NA,C20H32O2,304,NA,NA,NA,NA,NA,1
579,20200803_1535_blob_990_,-0.887266905,0.977112397,0.018302627,0.656495267,0.340886581,0.017664714,0.753524665,0.134975661,0.977112397,F2,NA,990,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2333.333333,NA,"Tricyclo[8.4.1.1(3,8)]hexadeca-3,5,7,10,12,14-hexaene-2,9-dione, anti-",695,789,NA,C16H12O2,236,NA,NA,NA,NA,NA,1
580,20200803_1535_blob_992_,-0.48070433,0.3702924,0.194029828,0.728130261,-0.228158977,0.047376359,-0.020262863,-0.367069863,0.728130261,F4,4,992,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1678.481013,NA,"Dodecanoic acid, TMS derivative",791,805,1655,C15H32O2Si,272,NA,NA,NA,NA,NA,1
581,20200803_1535_blob_993_,-0.455047885,0.599537928,-0.284396658,-0.119859474,0.840768297,-0.279203527,0.869643325,0.410584091,0.869643325,F7,NA,993,caice_ssa_final_0803_1535,999,999,NA,NA,NA,1820.833333,NA,"1-Pentadecanol, TMS derivative",733,773,1856,C18H40OSi,300,NA,NA,NA,NA,NA,1
582,20200803_1535_blob_994_,-0.791619673,0.903895785,-0.028318205,0.386505908,0.719625214,-0.155500452,0.911280777,0.217536115,0.911280777,F7,NA,994,caice_ssa_final_0803_1535,999,999,NA,NA,NA,2243.333333,NA,"4-Azido-2-nitrobutyric acid, 2,6-di-t-butyl-4-methoxyphenyl ester",685,696,NA,C19H28N4O5,392,NA,NA,NA,NA,NA,1
